packet_id,case_id,doctor_model,primary_friction,friction_intensity,ordinal_grade_median4,ordinal_grade_mean4,applicable_domain_count_median4,applicable_domain_count_mean4,friction_capability_composite_median4,friction_capability_composite_mean4,clinical_error_gate_median4,clinical_error_gate_mean4,careloop_real_world_robustness_median4,careloop_real_world_robustness_mean4,closure_process_score_median4,closure_process_score_mean4,domain_information_repair_median4,domain_information_repair_mean4,domain_constraint_navigation_median4,domain_constraint_navigation_mean4,domain_dynamic_reprioritization_median4,domain_dynamic_reprioritization_mean4,domain_execution_loop_repair_median4,domain_execution_loop_repair_mean4,domain_state_sensitive_communication_median4,domain_state_sensitive_communication_mean4,domain_bounded_closure_continuity_median4,domain_bounded_closure_continuity_mean4
case_CL120_EHR_113__anon_6adffbec060ee3f3,case_CL120_EHR_113,DeepSeek-V4-Pro,caregiver_conflict_or_fatigue,moderate,2.0,2.75,4.0,4.0,0.8615384615384616,0.8079326923076924,0.75,0.8125,0.6865384615384615,0.6607572115384616,1.0,1.0,0.5750000000000001,0.65,0.9999999999999999,0.825,,,,,1.0,0.825,1.0,0.984375
case_CL120_EHR_113__anon_78cd1ee40e8ff7df,case_CL120_EHR_113,Qwen3.8-Max,caregiver_conflict_or_fatigue,moderate,5.0,4.0,4.0,4.0,0.9730769230769231,0.8639903846153847,1.0,0.8375,0.9730769230769231,0.7811466346153847,1.0,0.85,1.0,0.8625,0.9999999999999999,0.8874999999999998,,,,,0.825,0.7875,1.0,0.885625
case_CL120_EHR_113__anon_985b7f4495f33b76,case_CL120_EHR_113,Qwen3-30B-A3B-Instruct-2507,caregiver_conflict_or_fatigue,moderate,1.0,1.0,4.0,4.0,0.42115384615384616,0.45288461538461544,0.35,0.35,0.14740384615384614,0.1585096153846154,0.5,0.5,0.3,0.375,0.49999999999999994,0.5,,,,,0.5,0.5,0.42500000000000004,0.4625
case_CL120_EHR_113__anon_a43aaa738a0c1639,case_CL120_EHR_113,Kimi K2,caregiver_conflict_or_fatigue,moderate,3.5,3.25,4.0,4.0,0.9898461538461538,0.9287884615384616,0.875,0.775,0.8673846153846154,0.7480451923076923,0.78,0.78,1.0,0.875,0.9999999999999999,0.9874999999999998,,,,,1.0,0.98125,0.956,0.88725
case_CL120_EHR_113__anon_aee2136e4789368f,case_CL120_EHR_113,DeepSeek-V3.2,caregiver_conflict_or_fatigue,moderate,4.5,3.75,4.0,4.0,0.9461538461538461,0.8749711538461539,1.0,0.8375,0.9461538461538461,0.7762399038461538,1.0,0.89,1.0,0.775,0.9999999999999999,0.9874999999999998,,,,,0.7875,0.71875,1.0,0.962375
case_CL120_EHR_113__anon_cafab24d2d853c8f,case_CL120_EHR_113,GPT-5.6 Sol,caregiver_conflict_or_fatigue,moderate,4.5,3.75,4.0,4.0,0.8923076923076922,0.7387019230769231,1.0,0.8375,0.8923076923076922,0.711045673076923,1.0,0.75,1.0,0.7875,0.6499999999999999,0.6124999999999999,,,,,1.0,0.80625,1.0,0.796875
case_CL120_EHR_113__anon_fd25be353011f8ec,case_CL120_EHR_113,MiniMax M3,caregiver_conflict_or_fatigue,moderate,3.5,3.25,4.0,4.0,0.8902884615384615,0.889423076923077,0.875,0.775,0.7927163461538461,0.7143557692307692,0.8,0.75,0.9750000000000001,0.8625,0.9749999999999999,0.8999999999999999,,,,,1.0,0.98125,0.9087500000000001,0.8500000000000001
case_CL120_EHR_114__anon_1217d585382f3c09,case_CL120_EHR_114,GPT-5.4,document_or_image_quality_problem,moderate,2.0,2.75,3.0,3.0,0.9352272727272728,0.7667613636363637,0.75,0.8125,0.7112215909090909,0.6330255681818182,1.0,1.0,0.9,0.7375,,,0.9437499999999999,0.778125,0.8999999999999999,0.7875,,,,
case_CL120_EHR_114__anon_6f778a97b2f35727,case_CL120_EHR_114,GLM-5,document_or_image_quality_problem,moderate,3.5,3.25,3.0,3.0,0.9210227272727273,0.9068181818181817,0.875,0.775,0.8157670454545455,0.7265909090909092,1.0,1.0,0.875,0.875,,,0.94375,0.925,0.95,0.9249999999999999,,,,
case_CL120_EHR_114__anon_9f5b4ca11826f0ce,case_CL120_EHR_114,Kimi K2,document_or_image_quality_problem,moderate,1.5,2.25,3.0,3.0,0.821590909090909,0.7215909090909091,0.55,0.6125,0.2875568181818181,0.43937499999999996,1.0,1.0,0.8500000000000001,0.7125,,,0.8125,0.7125,0.7999999999999999,0.7374999999999999,,,,
case_CL120_EHR_114__anon_a1a2a6fdba8e8d30,case_CL120_EHR_114,Qwen3-30B-A3B-Instruct-2507,document_or_image_quality_problem,moderate,3.5,3.5,3.0,3.0,0.7755681818181819,0.76875,0.875,0.875,0.6544034090909091,0.6623579545454545,1.0,1.0,0.7500000000000001,0.7250000000000001,,,0.8875,0.76875,0.9249999999999999,0.8124999999999999,,,,
case_CL120_EHR_114__anon_b02ea507b355fb91,case_CL120_EHR_114,MiniMax M3,document_or_image_quality_problem,moderate,4.0,3.5,3.0,3.0,0.8369318181818182,0.7980113636363636,1.0,0.9375,0.7271306818181817,0.7431107954545454,1.0,1.0,0.875,0.7375,,,0.76875,0.709375,1.0,0.925,,,,
case_CL120_EHR_114__anon_b7a8036f2dca921b,case_CL120_EHR_114,DeepSeek-V4-Pro,document_or_image_quality_problem,moderate,2.0,2.75,3.0,3.0,0.7528409090909092,0.6619318181818181,0.75,0.8125,0.6475852272727274,0.5379261363636363,1.0,1.0,0.675,0.5750000000000001,,,0.59375,0.59375,0.9249999999999999,0.7999999999999999,,,,
case_CL120_EHR_114__anon_b81e83274e958135,case_CL120_EHR_114,GPT-5.6 Sol,document_or_image_quality_problem,moderate,2.0,2.75,3.0,3.0,0.8443181818181817,0.8417613636363636,0.75,0.8125,0.6634943181818181,0.6824573863636363,1.0,1.0,0.8,0.7375,,,0.94375,0.953125,0.8999999999999999,0.8625,,,,
case_CL120_EHR_114__anon_c637592444b58ba3,case_CL120_EHR_114,Doubao-Seed-2.0-lite,document_or_image_quality_problem,moderate,2.0,2.5,3.0,3.0,0.7630681818181817,0.7144886363636362,0.75,0.8125,0.5723011363636363,0.5664772727272727,1.0,1.0,0.6500000000000001,0.55,,,0.73125,0.653125,0.8999999999999999,0.9249999999999999,,,,
case_CL120_EHR_114__anon_c7fe415435b79945,case_CL120_EHR_114,Qwen3.8-Max,document_or_image_quality_problem,moderate,2.5,3.0,3.0,3.0,0.9380681818181819,0.7798295454545454,0.875,0.875,0.7035511363636364,0.6625710227272728,1.0,1.0,0.9750000000000001,0.775,,,0.90625,0.7593749999999999,0.9249999999999999,0.7999999999999999,,,,
case_CL120_EHR_114__anon_d6cb44dbcaa1261d,case_CL120_EHR_114,DeepSeek-V3.2,document_or_image_quality_problem,moderate,2.0,2.75,3.0,3.0,0.7755681818181819,0.6661931818181819,0.75,0.8125,0.6421875,0.5439630681818182,1.0,1.0,0.4750000000000001,0.4750000000000001,,,0.90625,0.7593749999999999,0.8999999999999999,0.7875,,,,
case_CL120_EHR_115__anon_527bbfb7e0e82afc,case_CL120_EHR_115,Qwen3-30B-A3B-Instruct-2507,delayed_or_staged_result_return,moderate,3.5,3.25,4.0,4.0,0.7883928571428571,0.7615178571428571,0.875,0.775,0.6689732142857143,0.6255491071428572,1.0,0.8,0.75,0.675,,,0.6749999999999999,0.6625,0.95,0.825,,,1.0,0.89125
case_CL120_EHR_115__anon_5b883f4851415e8d,case_CL120_EHR_115,GPT-5.6 Sol,delayed_or_staged_result_return,moderate,4.5,4.5,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0
case_CL120_EHR_115__anon_62d139dfe178dab5,case_CL120_EHR_115,MiniMax M3,delayed_or_staged_result_return,moderate,3.5,3.25,4.0,4.0,0.7648214285714285,0.7753125,0.875,0.775,0.6486160714285714,0.6243236607142858,0.7,0.7,0.925,0.7625000000000001,,,0.9624999999999999,0.828125,0.7,0.7,,,0.9400000000000001,0.84
case_CL120_EHR_115__anon_637372a02a6c7870,case_CL120_EHR_115,Doubao-Seed-2.0-lite,delayed_or_staged_result_return,moderate,3.0,3.0,4.0,4.0,0.7451785714285712,0.7645982142857142,0.675,0.675,0.5422857142857141,0.5708459821428571,0.7,0.7,0.9,0.825,,,0.7374999999999999,0.78125,0.75,0.75,,,0.63375,0.686875
case_CL120_EHR_115__anon_7fc0250c19138c2b,case_CL120_EHR_115,Qwen3.8-Max,delayed_or_staged_result_return,moderate,4.5,4.0,4.0,4.0,0.9429464285714286,0.8250446428571429,1.0,0.9375,0.8312053571428571,0.7691741071428572,1.0,0.85,0.9750000000000001,0.775,,,0.9249999999999999,0.778125,0.95,0.825,,,0.96875,0.93875
case_CL120_EHR_115__anon_a2b5548d2bf9162f,case_CL120_EHR_115,DeepSeek-V4-Pro,delayed_or_staged_result_return,moderate,3.0,3.25,4.0,4.0,0.8679464285714285,0.887142857142857,0.875,0.875,0.7545312499999999,0.7796428571428571,0.7,0.7,0.9750000000000001,0.9625,,,0.94375,0.934375,0.8999999999999999,0.7999999999999999,,,0.9400000000000001,0.855625
case_CL120_EHR_115__anon_a5ef425c220de124,case_CL120_EHR_115,GPT-5.4,delayed_or_staged_result_return,moderate,3.5,3.5,4.0,4.0,0.9041071428571428,0.8608035714285713,0.875,0.875,0.8030803571428571,0.7706026785714285,0.7,0.7,0.9750000000000001,0.875,,,0.94375,0.9437500000000001,0.8,0.8,,,0.9087500000000001,0.8400000000000001
case_CL120_EHR_115__anon_e109c31f09781fc9,case_CL120_EHR_115,DeepSeek-V3.2,delayed_or_staged_result_return,moderate,3.5,3.5,4.0,4.0,0.8586964285714286,0.8489910714285713,0.875,0.875,0.6681473214285714,0.7416540178571428,0.7,0.69,1.0,0.9875,,,0.90625,0.778125,0.8999999999999999,0.7999999999999999,,,0.8025,0.8005
case_CL120_EHR_115__anon_e8b03b914f1d6d4f,case_CL120_EHR_115,GLM-5,delayed_or_staged_result_return,moderate,3.5,3.25,4.0,4.0,0.9598214285714286,0.8629910714285715,0.875,0.775,0.8448660714285714,0.7190111607142857,1.0,0.85,0.9750000000000001,0.8500000000000001,,,0.94375,0.90625,0.95,0.85,,,0.96875,0.854375
case_CL120_EHR_115__anon_fae9c537a0dfa101,case_CL120_EHR_115,Kimi K2,delayed_or_staged_result_return,moderate,3.0,3.0,4.0,4.0,0.8049999999999999,0.8201785714285713,0.675,0.675,0.5510357142857142,0.584205357142857,0.7,0.7,0.95,0.9375,,,0.8875,0.7906249999999999,0.7999999999999999,0.7499999999999999,,,0.8025,0.786875
case_CL120_EHR_116__anon_14e9213667778ab5,case_CL120_EHR_116,GLM-5,low_adherence_or_refusal,moderate,3.0,3.0,3.0,3.0,0.87,0.885,0.875,0.775,0.7575000000000001,0.69875,1.0,1.0,0.675,0.7125,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_116__anon_2a83997d2e64c09a,case_CL120_EHR_116,GPT-5.6 Sol,low_adherence_or_refusal,moderate,3.5,3.5,3.0,3.0,0.9099999999999999,0.845,0.875,0.875,0.6824999999999999,0.73125,1.0,0.89,0.7750000000000001,0.7875000000000001,0.9999999999999999,0.825,,,,,1.0,1.0,,
case_CL120_EHR_116__anon_2c4a584488a386e3,case_CL120_EHR_116,Qwen3-30B-A3B-Instruct-2507,low_adherence_or_refusal,moderate,1.0,1.0,3.0,3.0,0.3575,0.39,0.35,0.35,0.125125,0.13649999999999998,1.0,0.75,0.05,0.2,0.575,0.5249999999999999,,,,,0.5375,0.5,,
case_CL120_EHR_116__anon_2de44ed5e38169fb,case_CL120_EHR_116,Qwen3.8-Max,low_adherence_or_refusal,moderate,4.5,3.75,3.0,3.0,0.88,0.81125,1.0,0.8375,0.7424999999999999,0.68775,1.0,1.0,0.7,0.6375,0.9999999999999999,0.9874999999999999,,,,,1.0,0.80625,,
case_CL120_EHR_116__anon_9d409861241fbe0a,case_CL120_EHR_116,Kimi K2,low_adherence_or_refusal,moderate,1.0,1.25,3.0,3.0,0.5125,0.50375,0.35,0.45000000000000007,0.255375,0.2143125,1.0,0.75,0.17500000000000002,0.28750000000000003,0.75,0.6499999999999999,,,,,0.7124999999999999,0.6437499999999999,,
case_CL120_EHR_116__anon_a1d37443accccf8d,case_CL120_EHR_116,MiniMax M3,low_adherence_or_refusal,moderate,3.0,3.0,3.0,3.0,0.88,0.8799999999999999,0.875,0.775,0.7675000000000001,0.70025,1.0,1.0,0.875,0.7875,0.9999999999999999,0.9999999999999999,,,,,1.0,0.825,,
case_CL120_EHR_116__anon_ad30a52da96ee568,case_CL120_EHR_116,GPT-5.4,low_adherence_or_refusal,moderate,3.0,3.25,3.0,3.0,0.9099999999999999,0.8925,0.875,0.875,0.7525,0.7749999999999999,1.0,1.0,0.7750000000000001,0.7750000000000001,0.9999999999999999,0.9999999999999999,,,,,1.0,0.9125,,
case_CL120_EHR_116__anon_c29682248acf4829,case_CL120_EHR_116,Doubao-Seed-2.0-lite,low_adherence_or_refusal,moderate,3.0,3.0,3.0,3.0,0.87,0.855,0.675,0.675,0.49399999999999994,0.57225,0.8800000000000001,0.79,0.675,0.6375,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_116__anon_c494d087bd716b43,case_CL120_EHR_116,DeepSeek-V4-Pro,low_adherence_or_refusal,moderate,2.0,2.5,3.0,3.0,0.88,0.865,0.75,0.7125,0.6074999999999999,0.62725,1.0,0.89,0.7000000000000001,0.7500000000000001,0.9999999999999999,0.9999999999999999,,,,,1.0,0.825,,
case_CL120_EHR_116__anon_eb942303c058f424,case_CL120_EHR_116,DeepSeek-V3.2,low_adherence_or_refusal,moderate,1.0,2.0,3.0,3.0,0.8125000000000001,0.63875,0.35,0.5125000000000001,0.28437500000000004,0.3600625,1.0,0.75,0.55,0.45000000000000007,0.9749999999999999,0.7625,,,,,0.9624999999999999,0.7687499999999999,,
case_CL120_EHR_117__anon_0a988c1b428a28c3,case_CL120_EHR_117,GPT-5.6 Sol,external_system_gap,moderate,4.0,3.75,4.0,4.0,0.8392857142857142,0.7453124999999999,1.0,0.9375,0.8392857142857142,0.7263950892857143,1.0,1.0,,,0.9999999999999999,0.8125,0.65,0.63125,0.7,0.6875,,,1.0,0.846875
case_CL120_EHR_117__anon_186190a4df7458fb,case_CL120_EHR_117,DeepSeek-V4-Pro,external_system_gap,moderate,1.0,2.0,4.0,4.0,0.684375,0.5921875,0.35,0.5125000000000001,0.23953124999999997,0.369765625,1.0,0.75,,,0.9999999999999999,0.7499999999999999,0.5625,0.53125,0.35,0.425,,,0.83125,0.665625
case_CL120_EHR_117__anon_2864e8e730f350cf,case_CL120_EHR_117,Qwen3.8-Max,external_system_gap,moderate,3.0,3.0,4.0,4.0,0.9084821428571428,0.7799107142857142,0.875,0.775,0.64296875,0.6282366071428571,1.0,1.0,,,0.9999999999999999,0.8125,0.90625,0.759375,0.75,0.7125,,,1.0,0.846875
case_CL120_EHR_117__anon_32f3248051f22919,case_CL120_EHR_117,Doubao-Seed-2.0-lite,external_system_gap,moderate,1.0,1.75,4.0,4.0,0.5007142857142857,0.4183482142857142,0.35,0.5125000000000001,0.17721874999999998,0.24711383928571426,0.2,0.35,,,0.725,0.5875,0.5625,0.521875,0.22499999999999998,0.2125,,,0.33375000000000005,0.36375
case_CL120_EHR_117__anon_461a1e82631b2a16,case_CL120_EHR_117,GPT-5.4,external_system_gap,moderate,3.5,3.25,4.0,4.0,0.8790178571428571,0.7796875,1.0,0.8375,0.6803571428571429,0.6565066964285714,1.0,1.0,,,0.9999999999999999,0.825,0.90625,0.778125,0.75,0.725,,,0.8625,0.7937500000000001
case_CL120_EHR_117__anon_508af50cb8f3fba1,case_CL120_EHR_117,MiniMax M3,external_system_gap,moderate,3.0,3.0,4.0,4.0,0.778517857142857,0.6392589285714285,0.675,0.675,0.59748125,0.548740625,0.78,0.64,,,0.9999999999999999,0.7499999999999999,0.85,0.675,0.6,0.55,,,0.64975,0.574875
case_CL120_EHR_117__anon_7e31f43c3e5a7f92,case_CL120_EHR_117,GLM-5,external_system_gap,moderate,3.5,3.25,4.0,4.0,0.9280714285714285,0.8500178571428572,0.875,0.775,0.8210535714285714,0.7081205357142857,0.78,0.74,,,0.9999999999999999,0.9874999999999998,0.94375,0.90625,0.95,0.775,,,0.78725,0.7105
case_CL120_EHR_117__anon_97183b454391d93e,case_CL120_EHR_117,Qwen3-30B-A3B-Instruct-2507,external_system_gap,moderate,1.0,1.0,4.0,4.0,0.3486071428571428,0.3133392857142857,0.35,0.35,0.12201249999999997,0.10966874999999998,0.56,0.53,,,0.4,0.44999999999999996,0.175,0.19374999999999998,0.2,0.22499999999999998,,,0.4185,0.3685
case_CL120_EHR_117__anon_b9dd1084f01938a5,case_CL120_EHR_117,Kimi K2,external_system_gap,moderate,1.0,1.0,4.0,4.0,0.4008928571428571,0.3808035714285714,0.35,0.35,0.14031249999999998,0.13328124999999996,1.0,0.75,,,0.575,0.5125,0.25,0.31875,0.35,0.3,,,0.3875,0.375
case_CL120_EHR_117__anon_f0a04691b0263ba0,case_CL120_EHR_117,DeepSeek-V3.2,external_system_gap,moderate,3.0,3.0,4.0,4.0,0.7933035714285713,0.6535714285714285,0.675,0.675,0.5469419642857142,0.525892857142857,1.0,0.75,,,0.9999999999999999,0.7625,0.90625,0.703125,0.45,0.475,,,0.8625,0.696875
case_CL120_EHR_118__anon_3ad9be58b9c6c416,case_CL120_EHR_118,DeepSeek-V4-Pro,misstated_family_or_patient_information,heavy,2.5,2.75,2.0,2.0,0.37261904761904774,0.3864583333333334,0.875,0.875,0.3229910714285714,0.3354538690476191,1.0,0.89,0.325,0.38333333333333336,,,0.26249999999999996,0.39062499999999994,,,,,,
case_CL120_EHR_118__anon_4de8fa0d2396539e,case_CL120_EHR_118,Doubao-Seed-2.0-lite,misstated_family_or_patient_information,heavy,2.0,2.5,2.0,2.0,0.3345238095238096,0.3147321428571429,0.75,0.7125,0.2667410714285715,0.27027529761904767,1.0,0.85,0.23333333333333334,0.30000000000000004,,,0.22499999999999998,0.334375,,,,,,
case_CL120_EHR_118__anon_7ec03650041f138b,case_CL120_EHR_118,GPT-5.4,misstated_family_or_patient_information,heavy,5.0,4.5,2.0,2.0,0.6952380952380953,0.6583333333333334,1.0,1.0,0.6952380952380953,0.6583333333333334,1.0,1.0,0.4666666666666667,0.5333333333333333,,,1.0,0.825,,,,,,
case_CL120_EHR_118__anon_b8ebb739abdde41d,case_CL120_EHR_118,MiniMax M3,misstated_family_or_patient_information,heavy,2.5,2.75,2.0,2.0,0.5065476190476191,0.5066964285714286,0.875,0.775,0.41049107142857144,0.4068675595238096,1.0,0.9400000000000001,0.48333333333333334,0.4625,,,0.59375,0.565625,,,,,,
case_CL120_EHR_118__anon_ba972515baa59437,case_CL120_EHR_118,Qwen3.8-Max,misstated_family_or_patient_information,heavy,4.5,4.0,2.0,2.0,0.8857142857142858,0.8363095238095237,1.0,0.9375,0.8857142857142858,0.8004464285714286,1.0,1.0,0.8,0.7416666666666667,,,1.0,0.9624999999999999,,,,,,
case_CL120_EHR_118__anon_bfbb37029110b102,case_CL120_EHR_118,GPT-5.6 Sol,misstated_family_or_patient_information,heavy,3.5,3.5,2.0,2.0,0.7172619047619049,0.6541666666666668,0.875,0.875,0.6343750000000001,0.5918154761904763,1.0,1.0,0.5333333333333334,0.5541666666666667,,,0.9624999999999999,0.7875,,,,,,
case_CL120_EHR_118__anon_cbab10a833ec38d0,case_CL120_EHR_118,DeepSeek-V3.2,misstated_family_or_patient_information,heavy,3.5,3.5,2.0,2.0,0.6583333333333334,0.6470238095238097,1.0,0.9375,0.6583333333333334,0.6205357142857144,1.0,1.0,0.5333333333333334,0.5416666666666667,,,0.825,0.7875,,,,,,
case_CL120_EHR_118__anon_e060b2d15f0c2a7c,case_CL120_EHR_118,Kimi K2,misstated_family_or_patient_information,heavy,3.5,3.25,2.0,2.0,0.5910714285714287,0.6205357142857143,0.875,0.775,0.5492559523809524,0.5508779761904762,0.78,0.64,0.5750000000000001,0.5375,,,0.85,0.73125,,,,,,
case_CL120_EHR_118__anon_edab564c04d09cf0,case_CL120_EHR_118,Qwen3-30B-A3B-Instruct-2507,misstated_family_or_patient_information,heavy,3.0,3.0,2.0,2.0,0.5226190476190475,0.5526785714285714,0.875,0.775,0.45453869047619044,0.4917485119047619,0.8,0.74,0.4833333333333334,0.55,,,0.575,0.55625,,,,,,
case_CL120_EHR_118__anon_effaff29a24d255c,case_CL120_EHR_118,GLM-5,misstated_family_or_patient_information,heavy,2.5,3.0,2.0,2.0,0.5306547619047619,0.5116071428571429,0.875,0.875,0.4664434523809524,0.43311011904761915,1.0,1.0,0.43333333333333335,0.45,,,0.59375,0.59375,,,,,,
case_CL120_EHR_119__anon_07bb4af51410eb8c,case_CL120_EHR_119,Doubao-Seed-2.0-lite,cost_transport_or_work_barrier,heavy,3.5,3.5,4.0,4.0,0.8728269230769231,0.8447980769230768,0.875,0.875,0.7661586538461539,0.7518677884615385,0.8800000000000001,0.8300000000000001,,,0.8,0.7625,,,0.95,0.9249999999999999,0.9624999999999999,0.94375,0.80725,0.781625
case_CL120_EHR_119__anon_284930b83a03e96f,case_CL120_EHR_119,Kimi K2,cost_transport_or_work_barrier,heavy,3.0,3.0,4.0,4.0,0.7940384615384615,0.7703365384615384,0.875,0.775,0.6158653846153845,0.6107355769230769,1.0,0.8,,,0.9249999999999999,0.775,,,0.95,0.825,0.7875,0.7,0.7825,0.738125
case_CL120_EHR_119__anon_409f796ca9121973,case_CL120_EHR_119,Qwen3-30B-A3B-Instruct-2507,cost_transport_or_work_barrier,heavy,3.0,3.25,4.0,4.0,0.9384038461538462,0.946125,0.875,0.875,0.8096923076923076,0.8288245192307693,1.0,0.89,,,0.9999999999999999,0.9874999999999998,,,0.8999999999999999,0.8749999999999999,1.0,0.98125,0.96875,0.962375
case_CL120_EHR_119__anon_464d8ef4d62f9624,case_CL120_EHR_119,GLM-5,cost_transport_or_work_barrier,heavy,2.0,2.5,4.0,4.0,0.9528846153846153,0.7331730769230769,0.75,0.7125,0.7330528846153845,0.6042788461538462,1.0,0.75,,,0.9999999999999999,0.7625,,,0.95,0.725,1.0,0.76875,0.83125,0.68125
case_CL120_EHR_119__anon_61b0e0e7e5132902,case_CL120_EHR_119,Qwen3.8-Max,cost_transport_or_work_barrier,heavy,4.0,3.75,4.0,4.0,0.9927884615384615,0.9502403846153845,1.0,0.9375,0.9076923076923077,0.8886418269230769,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,1.0,0.85,1.0,1.0,1.0,0.984375
case_CL120_EHR_119__anon_75140d4e869a4bb9,case_CL120_EHR_119,GPT-5.4,cost_transport_or_work_barrier,heavy,5.0,4.25,4.0,4.0,0.9365384615384615,0.7915865384615385,1.0,0.9375,0.9365384615384615,0.7732572115384615,1.0,1.0,,,0.9999999999999999,0.8125,,,1.0,0.825,1.0,0.80625,0.725,0.709375
case_CL120_EHR_119__anon_7551c5fb35385184,case_CL120_EHR_119,MiniMax M3,cost_transport_or_work_barrier,heavy,4.0,3.75,4.0,4.0,1.0,0.8413461538461539,1.0,0.9375,0.875,0.7788461538461539,1.0,1.0,,,0.9999999999999999,0.825,,,1.0,0.85,1.0,0.825,1.0,0.8625
case_CL120_EHR_119__anon_b369660ab72cec6b,case_CL120_EHR_119,DeepSeek-V4-Pro,cost_transport_or_work_barrier,heavy,2.0,2.25,4.0,4.0,0.8538461538461539,0.7502403846153847,0.75,0.7125,0.49038461538461536,0.5501802884615384,1.0,1.0,,,0.725,0.6749999999999999,,,0.875,0.7625,0.8499999999999999,0.73125,1.0,0.846875
case_CL120_EHR_119__anon_c50d71c66a22057a,case_CL120_EHR_119,DeepSeek-V3.2,cost_transport_or_work_barrier,heavy,3.0,3.25,4.0,4.0,1.0,0.9625,0.875,0.875,0.875,0.846875,1.0,1.0,,,0.9999999999999999,0.8999999999999999,,,1.0,0.9875,1.0,0.98125,1.0,1.0
case_CL120_EHR_119__anon_fc927c613adf26ad,case_CL120_EHR_119,GPT-5.6 Sol,cost_transport_or_work_barrier,heavy,4.5,4.5,4.0,4.0,1.0,0.9538461538461538,1.0,1.0,1.0,0.9538461538461538,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,1.0,0.85,1.0,1.0,1.0,1.0
case_CL120_EHR_120__anon_1d19caa585b68dd1,case_CL120_EHR_120,GPT-5.6 Sol,privacy_stigma_or_sensitive_history,heavy,3.5,3.5,4.0,4.0,0.5767857142857142,0.6767857142857142,0.875,0.875,0.5075892857142856,0.6075892857142857,0.7,0.7,0.17500000000000002,0.375,0.7999999999999999,0.7999999999999999,,,0.8999999999999999,0.7999999999999999,0.7875,0.7875000000000001,,
case_CL120_EHR_120__anon_218dd6b586fdbe7e,case_CL120_EHR_120,DeepSeek-V4-Pro,privacy_stigma_or_sensitive_history,heavy,3.5,3.25,4.0,4.0,0.7446428571428572,0.6562499999999999,0.875,0.775,0.6549107142857142,0.5626339285714285,0.78,0.78,0.375,0.35000000000000003,0.7999999999999999,0.7874999999999999,,,0.95,0.775,0.7874999999999999,0.7687499999999999,,
case_CL120_EHR_120__anon_61d87000e3fab8c5,case_CL120_EHR_120,MiniMax M3,privacy_stigma_or_sensitive_history,heavy,1.5,1.5,4.0,4.0,0.24285714285714285,0.28035714285714286,0.55,0.55,0.14214285714285713,0.18276785714285712,0.18000000000000002,0.19,0.05,0.0625,0.44999999999999996,0.3875,,,0.1,0.2625,0.5,0.5375,,
case_CL120_EHR_120__anon_79456ab64f9250c8,case_CL120_EHR_120,Doubao-Seed-2.0-lite,privacy_stigma_or_sensitive_history,heavy,2.0,2.75,4.0,4.0,0.4535714285714285,0.42142857142857143,0.75,0.8125,0.34017857142857144,0.3493303571428571,0.78,0.74,0.15000000000000002,0.1375,0.39999999999999997,0.3999999999999999,,,0.75,0.7125,0.3625,0.44999999999999996,,
case_CL120_EHR_120__anon_8e33319159de4cb4,case_CL120_EHR_120,Qwen3-30B-A3B-Instruct-2507,privacy_stigma_or_sensitive_history,heavy,2.0,2.5,4.0,4.0,0.4892857142857143,0.3875,0.75,0.8125,0.375,0.32075892857142857,0.56,0.53,0.15000000000000002,0.15000000000000002,0.25,0.2625,,,0.8499999999999999,0.6749999999999999,0.575,0.5375,,
case_CL120_EHR_120__anon_9053a0189f725a89,case_CL120_EHR_120,GLM-5,privacy_stigma_or_sensitive_history,heavy,2.0,2.5,4.0,4.0,0.4303571428571428,0.38303571428571426,0.75,0.7125,0.32276785714285716,0.32517857142857143,0.5,0.5,0.17500000000000002,0.21250000000000002,0.39999999999999997,0.45,,,0.6,0.55,0.22499999999999998,0.25625,,
case_CL120_EHR_120__anon_a8cc8bd3eb3a788c,case_CL120_EHR_120,DeepSeek-V3.2,privacy_stigma_or_sensitive_history,heavy,3.5,3.5,4.0,4.0,0.657142857142857,0.7080357142857142,0.875,0.875,0.5785714285714285,0.6363839285714286,0.8800000000000001,0.8300000000000001,0.17500000000000002,0.375,0.825,0.8124999999999999,,,0.7999999999999999,0.7999999999999999,1.0,0.98125,,
